Subject_Code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,Cluster
CT021,4.205097315805869,-3.435383617751344,-0.9241278916055213,-2.204267329144511,-0.6659444598468465,-2.903630781902408,-0.9080180348284722,-0.46053879624471367,-3.6848702000581186,-0.4330152850878181,-0.4893912797979697,-0.3126276811218691,-1.7814614297854872,-1.1270221394553182,1.4713151793071066,-1.4919542749275585,-2.7287737933974427,1.8054446807909283,-1.6379368751656413,0.8285724612752783,2.9071313235185583,-2.545728010111236,-0.8732673598807417,-0.4545076785291404,1.0861731303343698,0.6252179976373736,-3.312290776851958,-1.259123797666869,-1.4953277896599708,0.7113478416345597,-0.4081341788040154,1.5537738039923548,-1.0167522366949793,-1.012889593722192,1.6003407465415835,-0.29434773433790895,0.9148557718547601,2.318448919920232,1.1446369845516806,0.4962764030348507,0.10960813661675173,-0.12333981415785296,0.8553887560205053,0.813494260812209,1.543606267638341,-0.29660642764997164,0.050164506673463,0.5671063382174149,-0.1423185119714759,0.6855524017798993,-0.617673826112236,-0.6167644256368114,1
CT023,-6.376670979421376,3.1093997114272582,-1.0303014361127425,-1.706766799040991,1.5085255030927829,1.599007877329396,1.470113405580045,0.7991955600270044,0.8944736469143925,0.3804528612128452,1.3406682899565217,-0.6520253959581227,-2.4914533143687425,0.523906967107169,0.6396946623609593,-1.4006250388643646,-0.19227105542830844,1.6043609778444792,-0.21102604059964528,0.02866062865576907,0.7605958161407417,2.0778240579965304,-2.3257646307403643,-1.6039817006083132,-0.8904839897139581,1.5701656101500556,0.6647449350647561,-0.690883982697922,-1.361922621329606,-1.1119407897741909,-0.3115830511781963,2.1726728904007557,1.5223971601565562,0.4507887468858546,0.763382959946983,1.7893469908181958,-1.3397221033041002,1.87446491362123,1.4450820685691617,-0.764334727939205,-1.4263819258765231,0.04873011367607754,-0.06422024937257358,0.9300835428222188,-3.465539123952886,-1.146089776387488,-0.3093686297586777,-0.5002885107681196,-0.7681386321215055,-0.542223457612695,0.2793638009501959,-0.4408308313061788,0
CT024,5.933279245070519,-0.20450431267583588,3.3019318948445364,-3.1386834493384903,-7.383312578219338,-1.7005571607350718,1.140067685360414,1.6044917783068284,0.29685831635899856,-1.227102752722206,-2.782735626719368,0.40102364611838737,-1.056269768227343,-2.3038752504534856,-2.8962436923271584,1.6501370519468566,1.2440130663923183,0.25719897579510953,-0.15582204781805914,0.02553158118704937,-0.6571717066971084,-0.22747303124017468,0.03458442536900453,0.5559963204450444,0.5085130756430353,0.3491611784005295,0.38913794603243224,-1.2492629621546132,0.4049652163213522,-1.252798484114623,-2.0580529620296057,-0.13396966538506663,-0.2856550785045106,-0.5740230327330972,0.09510341373532483,-0.11373590197505197,-0.19373066894580784,2.670949714217904,0.30695725301000454,2.884906497210205,-2.6610460483521075,0.7742194923341539,-0.21734005670374398,-0.42726382846494126,1.1522135809894094,1.4333661321868056,-0.6543744030084165,-1.1878127555800984,0.36572437734385116,-0.8016219543990869,1.0537703576770396,-0.7070639277701469,1
CT025,7.126842428493442,1.1848820661466677,-3.0975073599774605,-0.4103853085564654,-1.0276203122178778,2.134927541041085,-1.4186019899829627,1.9188477565410686,1.9879166668137929,0.9650333781899503,-2.2584705119896777,4.4119799484850315,-0.6911652074594744,-1.4298953726329584,-0.08690312572078111,0.2912246216054512,-2.0555679505312283,-1.8948019036738695,1.3452894926008412,0.22814130097304827,1.609266990623001,1.5036994183236119,2.414073894349582,0.12827078441204587,0.31558732933655764,1.7322625720975333,0.4333268883586834,-0.07185354916652492,0.12427931268432908,0.8021179191831775,0.16325775738689377,-0.8255414848943761,-0.7265410476347549,-0.7555711351542339,-0.24777650160810116,0.6881289471460507,0.882755392402045,-2.1156083560837073,1.0335499339485958,0.2812695627580901,0.3102816699074222,0.09237615555353457,1.4918299912626831,1.1216431468013948,-0.8415244904233986,-0.846257610078127,-0.9372588664538196,0.4576409419123703,0.3885719887819437,0.7587428140683797,0.4770707009783257,-1.106342052921724,1
CT026,1.1624781055210347,6.766685591377256,-3.4878302424932968,1.8446522500204672,0.002238739730291333,4.46972563011886,-2.6906237811314013,2.200476681469688,0.6949094777045857,4.3425863294475775,3.9914246561322684,1.22285122902887,-0.6391224687066426,-0.007427683102062251,-0.03762693151180379,1.265183920115757,-0.22994192202755281,-1.6035355916166405,0.24020013903991913,-0.1318952406189876,-0.5149812343743134,0.9071533387644254,-1.6578421841576498,-0.21052726119607865,-1.4223121769149092,-0.5314300079963531,0.18194188791927565,1.269001172785697,-0.9147024155161234,0.13935451856283068,-0.19080669455498495,-0.6265670688932888,-0.5522286106285447,-1.5411037498507478,1.5180878026038502,-0.6652898041723676,1.2374565245178606,0.2751709429094762,0.18050656054554917,-0.07869755734768007,-1.032118646498884,-0.5641330029348091,-0.4683606706619938,-0.4591925452337494,0.2671104329917423,0.652130089844944,0.8574928273287026,0.17116372806432417,-1.2460032339232125,-0.22605022343771658,-0.4410742052021136,0.4940120984586709,0
CT027,-2.4122575661662955,0.07694090236875427,-1.568730210156803,1.8134855752936476,-1.3232241087824188,2.286960174560809,2.6318721935332348,1.610251459337325,3.6377815963999134,0.17670150929136638,-1.5937143975102896,-0.45681959915112313,0.06201019758852729,-0.23096233723455487,-0.46949048289413525,-0.9346979197136693,0.5506507639641821,-0.011140816723418556,2.022111290802618,0.7155610928567241,-0.2748409422051214,-0.03898948165733799,0.28693915697326783,0.8060461145675645,1.8977612091007907,-0.7646280775947872,1.704875579982117,0.7780138088353324,-0.9922368547496248,-1.7005907564160865,-0.3382483512244625,1.4952057798168084,-0.2943565752327691,-1.241577760335937,0.970026854308044,-0.6637974540899739,0.35592724945840976,-0.4612531044496382,-0.03647301329950605,1.0431020819790475,-0.10111227923068244,0.5785198379202804,0.8066059212362531,0.5942819605920024,1.180747311936095,-0.9988187122332823,0.6728329244443887,0.6236052846138112,1.5508441258154317,-1.6208699986397272,-0.47565352439540237,0.15957732982406117,0
CT028,3.5510814127933426,4.014893958187811,0.07874163633715424,-0.34176172348372763,2.002351472471141,0.8546612429757061,-0.2732653672569516,0.16402818533087474,-0.41656790377036607,-0.841344454077841,-2.747560755236489,-3.598127527263019,-2.057947438192588,0.44510147565585334,1.6402994095757988,2.025091703838512,0.7972954052693075,-1.5989993294299232,1.3520050252880265,-2.543077067438794,-1.3459475989440275,0.1730041733466954,0.9373617397713395,-0.46273883086469625,-0.5350813100280722,-0.49817952276467514,-0.26187295302610336,-1.3401508217969869,0.05432225197298806,-0.019102089032027883,2.367164893374485,-0.8698834678308704,1.0088817396810352,-0.23561349497305664,0.42951012280750245,-1.7280987353154984,1.1701892936469862,0.20901516575711462,-0.40720251791681705,1.2611202275878408,-0.32450455690155,0.05130535310612169,-0.5545452046881911,0.22090494807576255,-0.5175548324322621,1.7103214292773044,0.5592072955210358,-0.3918610026183262,-0.6886741560710761,1.0358997463884587,-0.6424507124430909,1.1095395006881674,1
CT029,0.4190656489479169,2.141553379323593,1.1032327054055486,1.1131806575207344,0.921004104283136,-1.0690929388337824,3.7726649565120103,0.46960500935666627,0.5492026732899211,1.9133376822924246,-3.833807582557096,-0.8253692238135575,-1.6642575607541923,-1.0257020815947873,2.7510717062353804,-1.4365404949630423,0.7340981407585211,-0.0817183753861069,-0.9698093831301132,0.23589283130365862,1.0303302164336174,0.9555645446107253,-1.355487866707479,1.1954762034357813,-0.9541833168437968,0.406267483726095,-1.6283744281643113,-0.7436598242328871,1.0332146393252148,-0.0191790798924974,0.927118075511567,0.33291601794870634,0.21107272130860646,0.08274383585328364,-0.23821955568283817,0.7453008335194631,-0.7533350967704988,-0.5716884025437621,-0.19278274442544913,0.3780163186122052,0.49811111586367235,-0.16578256466996869,-0.6539887325536903,0.46103413103386104,0.222742246443379,0.5129391249889208,0.7243946032489542,0.20022892868105452,-0.7125154906501484,0.25396712821120104,0.9137696176627826,-0.024565563150693748,0
CT030,-3.4722148588018387,0.48894868110793405,-2.7617162212716475,0.5309644341396097,-0.0829787165384925,0.24674008394618535,0.271833953756611,-1.5558289804056586,2.890989722953709,-0.0010713761976316322,-2.0879548347491474,-3.349042178436071,-1.2750225701839417,0.39790720706102606,-0.4613818749711099,-1.12361282257386,1.7092073655206768,1.619577144861102,-0.21729331415056027,1.3733529585084727,1.7054167716723028,-0.2472193873464356,-0.6150909335992284,0.7166327693414721,-0.16786541205463473,1.453504320294071,-0.15117389048436602,-0.3905611642422691,-2.643900710081257,0.779144583447135,-0.3928282764286011,-0.3039804688262876,-0.34957973692112615,0.16949641400267,-0.29199411117652446,-2.346223572181355,-0.25203212394964036,-0.7080564156383736,0.8295350304798,0.24130796889693437,1.5614789911805824,0.9008377706788608,1.61503815961815,0.6920038001316376,-0.07282665464918758,1.423164075794814,-1.1176010666645129,-0.6561437637656331,1.2122746394824628,0.6084435612812104,-0.19304017791213104,0.3642374019641025,0
CT032,1.5797697483334545,9.823510869522282,-3.519086155529057,-0.9523549922968261,-4.3117017015293175,-4.342737041265853,0.41617396308033017,-4.772344229244957,3.1050256527088296,1.7032735776909484,-2.1559250403623653,1.5761522424141812,-3.6769107324104113,0.46857933587079176,-2.3782054341175622,-2.0566575576642503,0.7071650824867637,1.955111148466283,-1.671322009671936,0.023781420191890668,-2.1042959000241988,-1.7637746142443678,-0.7446720378118844,-0.8934195750606284,-1.1598765174763719,-2.8735772756052382,0.11891815243484566,1.9388348452809059,0.10365217348952115,-0.8923717055275012,-2.231786620627323,-1.0112672654133712,0.2992716703869531,0.9600936711842426,0.2374046451694454,0.009054965861964522,-1.192854944657414,-0.9575032290108221,-1.1042605577239464,-1.3809852969940102,1.4764026800583063,-1.3096822188316168,-0.9031547308050184,0.43285035739375044,-0.9984706345684776,0.6126462645987036,0.282669888144144,1.1949031170867874,0.6986232062769182,0.8943662387064762,-0.38905891769348044,0.08915677881391594,0
CT033,0.4530259613506272,0.43269165434795087,-0.9817342522725208,2.5107825805039377,-1.4806303298559316,-2.757679015543641,-1.178406621276594,2.808801534519533,0.8884397700017254,0.8175874296025467,1.1156110779647823,1.0863359082166955,0.10453321186907942,-0.48764204684883405,-1.7848338828145396,1.531386449652503,-1.5733280678817458,1.6475385248648673,-1.9836404644560057,-0.009333729627079014,0.4189801609728683,-0.9269863829847224,2.4680005479490834,-1.8937147754426034,-0.5328810299380616,1.1472144778096258,-1.6515909380934946,1.6849653164317933,0.33928405248747145,-1.5370719327949784,2.038569786137977,-0.1109944810039689,-0.6946629266139991,1.532446310683731,-0.7721092199392361,-0.46283017640283985,1.47816571475449,-0.440752017213029,0.6304729430229541,0.6116234966628483,-0.4703047693308146,0.6793349329424865,-1.960821409602032,-0.8141574152150893,-0.47013445547288785,-0.6440239648841612,-1.1878046173716428,-0.7686728090439535,0.6214406802193025,0.12098256697603883,-1.8900893464305009,-0.5556285518896975,1
CT034,-2.323412756869898,1.2312901244966663,-0.7333715117044259,2.994905431975559,0.9717300951834466,-0.6084900422486278,-1.9727649722169711,0.25759701317802997,-0.7168299727535007,-0.06306201887214344,2.087960461809043,-2.3851794555541868,-0.8066673095687892,0.07132784450227488,-3.0613533583905768,0.6740871347837021,-2.483067290154353,-0.16609797828731387,-1.5231859453513914,1.9316354733287735,-0.26526415288272315,1.0688666057846266,3.5678804311675503,-0.22459521161957435,0.7299824770079687,-2.6467351073735417,-1.2377218035411173,-0.17467385431569676,-1.5815912801901653,0.8695567250923423,-0.3200420801990491,1.385146934445656,-0.1245426302622612,-1.3717110413993607,-1.6177984722181995,-0.10712438570863203,0.30082944498548625,-0.0018312135458233261,1.569774096223496,0.18066745902626796,0.8136037161775035,0.7111664066417512,0.8483045371121454,0.6414796823607031,-0.9648908784943907,1.2772211597634051,-0.5823031658348863,0.01146116563017456,-1.8394741915774124,-0.6519360740514792,0.3631230507631813,-0.2728607604605616,0
CT035,-1.267341939438655,-0.2991142901772771,-0.9984876611220079,0.18367878629872653,-0.902779349031508,-0.7120717808868446,0.25065429640018533,1.0675007261907965,1.9028532886244645,-2.0786241072017853,0.10062399015808246,0.621088837127491,-0.6750687006031961,-0.9273331416277049,1.3961430592005069,-0.3886991191355562,0.23391579953868807,-3.198749862675768,-0.7534907849131673,-0.07353229305450677,0.7996854549584809,0.35588805423616143,0.8299818482210876,-2.055609321254304,0.8483185517755595,0.18842362063233326,1.0358249112137552,-0.3594203352505957,2.613883469029457,1.7806947067263437,2.191214253413691,-1.3702332458983735,-1.8900536806198283,-0.09587653355212732,1.1468710390271846,-0.3830381980368562,-0.5802552639974413,-0.18575190271211459,2.000485201315871,-1.6766686251692346,0.4161697306158455,0.3945347886874893,-1.0166430818169623,-0.24663759747582137,1.03113568148405,-0.41268216612268965,0.31744543188027147,0.29971528518898954,0.5985422826408459,0.36343496873278053,0.796096563138599,-0.3725376103886113,0
